"","Id","SalePrice"
"135",1595,95771.5066895926
"136",1596,215512.279016819
"137",1597,165912.105582134
"138",1598,211963.562972513
"139",1599,205311.335148973
"140",1600,190001.104166428
"141",1601,23558.1558420787
"142",1602,122451.616844914
"143",1603,58610.7613516667
"144",1604,257126.204825671
"145",1605,273662.960766904
"146",1606,179030.348577469
"147",1607,NA
"148",1608,227448.374953053
"149",1609,195720.661843992
"150",1610,153229.324767401
"151",1611,160635.662726332
"152",1612,159455.278159071
"153",1613,NA
"154",1614,122625.302071709
"155",1615,48975.4037913923
"156",1616,25105.2111260025
"157",1617,59556.0115669493
"158",1618,106010.734650226
"159",1619,152387.366393304
"160",1620,165580.513227691
"161",1621,134124.324458858
"162",1622,122499.350625377
"163",1623,265942.742008518
"164",1624,214671.707125682
"165",1625,121664.360194849
"166",1626,198869.683856959
"167",1627,194334.709054157
"168",1628,NA
"169",1629,202104.868997233
"170",1630,326902.626737307
"171",1631,216687.704171553
"172",1632,237665.476901818
"173",1633,193052.204167659
"174",1634,197089.448258792
"175",1635,NA
"176",1636,164993.585504233
"177",1637,200000.750213642
"178",1638,NA
"179",1639,207435.85269408
"180",1640,NA
"181",1641,205408.889839274
"182",1642,230154.19007758
"183",1643,NA
"184",1644,NA
"185",1645,NA
"186",1646,185696.832611528
"187",1647,179867.488742341
"188",1648,NA
"189",1649,NA
"190",1650,114195.67210688
"191",1651,105880.400679238
"192",1652,122393.429304323
"193",1653,123742.416405559
"194",1654,157107.316343586
"195",1655,156424.350072487
"196",1656,146854.362069824
"197",1657,157939.152937675
"198",1658,148856.768525212
"199",1659,132887.968125717
"200",1660,NA
"201",1661,386756.962919132
"202",1662,338075.180801601
"203",1663,333943.664209753
"204",1664,432627.532582165
"205",1665,292226.672624876
"206",1666,298900.297562994
"207",1667,318292.943852087
"208",1668,316517.984386356
"209",1669,301765.727332889
"210",1670,316826.555403136
"211",1671,267207.940382811
"212",1672,393869.429957882
"213",1673,295354.945755961
"214",1674,262622.936713423
"215",1675,189396.389061545
"216",1676,198593.607051761
"217",1677,215409.462367113
"218",1678,413877.564660819
"219",1679,331944.56072004
"220",1680,287616.669976076
"221",1681,250514.762989027
"222",1682,295546.528926378
"223",1683,194717.586802131
"224",1684,202814.141296273
"225",1685,178026.140249081
"226",1686,175450.539547412
"227",1687,183595.558364675
"228",1688,210997.853870162
"229",1689,208019.274214982
"230",1690,NA
"231",1691,NA
"232",1692,NA
"233",1693,186101.348096829
"234",1694,196469.997014732
"235",1695,186830.869005577
"236",1696,NA
"237",1697,192583.987233766
"238",1698,331540.085569263
"239",1699,NA
"240",1700,253866.699713288
"241",1701,NA
"242",1702,261851.402227101
"243",1703,266180.00693307
"244",1704,288762.087906186
"245",1705,240406.199160319
"246",1706,383912.646566003
"247",1707,NA
"248",1708,203566.046943111
"249",1709,272132.286023536
"250",1710,236061.114985785
"251",1711,277878.261483135
"252",1712,259500.047564703
"253",1713,269874.64280678
"254",1714,223562.243535168
"255",1715,207796.203369977
"256",1716,183618.048597736
"257",1717,187956.910148367
"258",1718,113065.607300009
"259",1719,213074.485110209
"260",1720,255317.672658789
"261",1721,180354.630451786
"262",1722,100011.058239983
"263",1723,162224.930319832
"264",1724,230175.111840965
"265",1725,242953.213278078
"266",1726,189190.98810532
"267",1727,152133.183287692
"268",1728,197694.211867642
"269",1729,NA
"270",1730,166621.621778561
"271",1731,119606.671993814
"272",1732,NA
"273",1733,NA
"274",1734,NA
"275",1735,NA
"276",1736,100846.889544712
"277",1737,NA
"278",1738,NA
"279",1739,277904.530624731
"280",1740,NA
"281",1741,NA
"282",1742,178273.502995218
"283",1743,186055.548158814
"284",1744,NA
"285",1745,218541.773359377
"286",1746,235829.047798721
"287",1747,NA
"288",1748,232618.067443037
"289",1749,160541.570976029
"290",1750,150421.823715756
"291",1751,NA
"292",1752,109953.034338566
"293",1753,153327.664160861
"294",1754,235230.113052442
"295",1755,NA
"296",1756,128868.939852144
"297",1757,99911.5658405717
"298",1758,NA
"299",1759,NA
"300",1760,168771.228158884
"301",1761,164960.971371811
"302",1762,NA
"303",1763,176305.851908088
"304",1764,108539.253582644
"305",1765,198475.598101266
"306",1766,212575.859000294
"307",1767,254749.435322336
"308",1768,143683.878666228
"309",1769,NA
"310",1770,159882.230282443
"311",1771,110088.704507358
"312",1772,121558.180187909
"313",1773,103930.136018908
"314",1774,139849.394607411
"315",1775,147452.645319085
"316",1776,142457.604590201
"317",1777,100785.019491582
"318",1778,139061.920820008
"319",1779,128718.463564062
"320",1780,198188.702604032
"321",1781,117652.766371575
"322",1782,45573.5067968217
"323",1783,132652.574875323
"324",1784,80737.1571180808
"325",1785,106427.088427362
"326",1786,113227.15890858
"327",1787,172201.712572081
"328",1788,-4335.99460061713
"329",1789,105317.219025822
"330",1790,31619.7085551436
"331",1791,209299.65648161
"332",1792,172181.990677129
"333",1793,156215.979952969
"334",1794,183417.347476605
"335",1795,129790.684190294
"336",1796,137980.120691717
"337",1797,144529.761590098
"338",1798,102056.065727662
"339",1799,108396.871032048
"340",1800,105809.31441543
"341",1801,96762.7860668057
"342",1802,144428.231403316
"343",1803,175482.46813587
"344",1804,138389.33977961
"345",1805,145858.400126353
"346",1806,134202.490644216
"347",1807,169887.503097681
"348",1808,124694.833310253
"349",1809,99390.8131921434
"350",1810,152686.824981525
"351",1811,32091.6957266524
"352",1812,79101.5303853958
"353",1813,117628.099788958
"354",1814,84197.1689984018
"355",1815,14690.0515598431
"356",1816,95211.9320429169
"357",1817,98717.2004373844
"358",1818,161477.990745725
"359",1819,120672.717118114
"360",1820,NA
"361",1821,103680.248085642
"362",1822,162318.42089179
"363",1823,961.688349091553
"364",1824,NA
"365",1825,138573.175228267
"366",1826,100027.676181565
"367",1827,94093.7137179252
"368",1828,133215.827079986
"369",1829,177972.473135599
"370",1830,168589.529680771
"371",1831,190963.983763078
"372",1832,77223.4099481179
"373",1833,160672.13578414
"374",1834,NA
"375",1835,103175.958605947
"376",1836,124503.464432966
"377",1837,73159.0904189432
"378",1838,115873.619048106
"379",1839,79914.874724513
"380",1840,136453.009823474
"381",1841,NA
"382",1842,79589.9593142809
"383",1843,123056.663105378
"384",1844,NA
"385",1845,124824.849592648
"386",1846,150198.646768725
"387",1847,NA
"388",1848,NA
"389",1849,NA
"390",1850,116506.139974726
"391",1851,153734.560227768
"392",1852,121011.308755928
"393",1853,118264.781131872
"394",1854,187384.842899671
"395",1855,164862.707931905
"396",1856,239291.139929297
"397",1857,141802.423037358
"398",1858,124920.594624985
"399",1859,114825.461698335
"400",1860,146486.75201052
"401",1861,113689.129288725
"402",1862,NA
"403",1863,NA
"404",1864,NA
"405",1865,328498.002835897
"406",1866,322441.124199185
"407",1867,243059.284542436
"408",1868,289657.673473051
"409",1869,226172.697173028
"410",1870,255615.139519071
"411",1871,251321.340622469
"412",1872,173757.252022266
"413",1873,NA
"414",1874,138377.844796851
"415",1875,213877.048221086
"416",1876,211310.146426005
"417",1877,226292.87244904
"418",1878,216223.320477088
"419",1879,NA
"420",1880,150269.240264938
"421",1881,250975.552409783
"422",1882,NA
"423",1883,NA
"424",1884,NA
"425",1885,262807.779609936
"426",1886,NA
"427",1887,238021.354359286
"428",1888,294072.954843764
"429",1889,167636.704125811
"430",1890,109547.320271016
"431",1891,143701.576036629
"432",1892,67695.8642120844
"433",1893,135787.338884022
"434",1894,73164.4109555279
"435",1895,159385.766029821
"436",1896,122014.671503222
"437",1897,112889.281509233
"438",1898,124077.270883809
"439",1899,151351.8454005
"440",1900,152593.955904455
"441",1901,173262.826602993
"442",1902,137218.117262973
"443",1903,NA
"444",1904,131199.337360463
"445",1905,198894.97386336
"446",1906,153404.092610363
"447",1907,219094.021295421
"448",1908,132098.314229786
"449",1909,154393.738176111
"450",1910,138767.908241281
"451",1911,NA
"452",1912,NA
"453",1913,153792.200930864
"454",1914,48958.3050378988
"455",1915,251369.416003053
"456",1916,20202.5169038922
"457",1917,268659.762024061
"458",1918,143721.228482572
"459",1919,197490.836449269
"460",1920,175479.577808926
"461",1921,342259.833474083
"462",1922,306822.037034606
"463",1923,NA
"464",1924,230054.903456576
"465",1925,229574.065610021
"466",1926,345859.916560225
"467",1927,127121.561039407
"468",1928,166721.228283104
"469",1929,106787.628682803
"470",1930,130516.756021619
"471",1931,139507.790174217
"472",1932,136184.666189293
"473",1933,159761.308846848
"474",1934,188007.275150475
"475",1935,185203.031616254
"476",1936,190332.333397575
"477",1937,NA
"478",1938,176192.337854201
"479",1939,242121.325904575
"480",1940,196512.06077682
"481",1941,182151.479259888
"482",1942,NA
"483",1943,205396.194416996
"484",1944,284587.763041881
"485",1945,339604.040436761
"486",1946,NA
"487",1947,274312.692832921
"488",1948,NA
"489",1949,258341.54328525
"490",1950,NA
"491",1951,279187.652528855
"492",1952,236410.402682442
"493",1953,198850.707954039
"494",1954,230579.707132088
"495",1955,136216.772817627
"496",1956,NA
"497",1957,179597.655459247
"498",1958,NA
"499",1959,123348.325192469
"500",1960,88338.6983419308
"501",1961,115891.014442767
"502",1962,112131.57803933
"503",1963,127582.818721014
"504",1964,106215.329296385
"505",1965,141852.234169383
"506",1966,158632.462145752
"507",1967,280956.218099511
"508",1968,349855.150880292
"509",1969,342776.607919528
"510",1970,354492.83384415
"511",1971,407441.384433058
"512",1972,343745.842303354
"513",1973,273072.236488732
"514",1974,301545.46442387
"515",1975,425346.961212824
"516",1976,301510.723294946
"517",1977,349717.979914349
"518",1978,305168.539023904
"519",1979,305978.545042498
"520",1980,185269.799468289
"521",1981,314075.621666833
"522",1982,230461.418910049
"523",1983,211471.437531278
"524",1984,185689.567106613
"525",1985,NA
"526",1986,NA
"527",1987,196640.913382753
"528",1988,181394.853554705
"529",1989,NA
"530",1990,NA
"531",1991,222421.055528144
"532",1992,247570.768814254
"533",1993,NA
"534",1994,246943.692770186
"535",1995,200275.48307173
"536",1996,293741.816469164
"537",1997,NA
"538",1998,311500.687530228
"539",1999,265043.831268377
"540",2000,NA
"541",2001,272860.200068141
"542",2002,259163.626766706
"543",2003,267677.933257823
"544",2004,288345.80741723
"545",2005,NA
"546",2006,215614.849638451
"547",2007,265139.364567691
"548",2008,225881.783289919
"549",2009,195648.478271015
"550",2010,213491.047710831
"551",2011,137018.758403059
"552",2012,180620.833359682
"553",2013,175086.962286844
"554",2014,194026.230569025
"555",2015,210974.193673156
"556",2016,195433.620999763
"557",2017,207238.024373378
"558",2018,107256.890199383
"559",2019,125713.417603167
"560",2020,73652.3410492049
"561",2021,89973.0338448049
"562",2022,193325.260954543
"563",2023,132607.747996758
"564",2024,NA
"565",2025,337905.071394108
"566",2026,181603.302968132
"567",2027,153112.503765169
"568",2028,168183.869746998
"569",2029,171832.428529847
"570",2030,NA
"571",2031,NA
"572",2032,239465.596483018
"573",2033,262312.917538532
"574",2034,179602.989449517
"575",2035,242139.349423531
"576",2036,230818.317251924
"577",2037,233982.286013126
"578",2038,303783.309407614
"579",2039,215503.551506457
"580",2040,NA
"581",2041,279525.978350755
"582",2042,NA
"583",2043,NA
"584",2044,191934.664891317
"585",2045,NA
"586",2046,121282.400976874
"587",2047,137891.670151895
"588",2048,135671.997336404
"589",2049,111268.411856847
"590",2050,NA
"591",2051,115534.892109212
"592",2052,131361.178887974
"593",2053,NA
"594",2054,70453.2859646038
"595",2055,165265.739048531
"596",2056,145774.687057992
"597",2057,101781.50469297
"598",2058,221429.177405836
"599",2059,131603.525676209
"600",2060,190604.281872673
"601",2061,203649.425079789
"602",2062,113624.242424299
"603",2063,108203.398100987
"604",2064,131073.477456753
"605",2065,NA
"606",2066,197918.920952903
"607",2067,126592.472622556
"608",2068,119232.115912789
"609",2069,78611.7257444702
"610",2070,100747.247760349
"611",2071,63886.7195887444
"612",2072,165456.066661377
"613",2073,136256.916803265
"614",2074,196029.927925585
"615",2075,NA
"616",2076,131135.14580905
"617",2077,128082.678225445
"618",2078,102520.641125688
"619",2079,150699.551607953
"620",2080,127470.172512862
"621",2081,116994.15511754
"622",2082,71131.1326707519
"623",2083,144325.048010206
"624",2084,96581.3875900613
"625",2085,101960.169074591
"626",2086,154778.890476512
"627",2087,132233.280721928
"628",2088,96113.1905492749
"629",2089,63240.861183826
"630",2090,115501.039986965
"631",2091,35730.4931088156
"632",2092,150556.126453242
"633",2093,127812.972673454
"634",2094,116762.17894853
"635",2095,127773.380061878
"636",2096,83824.1956409596
"637",2097,70889.427475731
"638",2098,153744.857063108
"639",2099,9593.22745783607
"640",2100,24892.833486487
"641",2101,85964.7060271172
"642",2102,154468.700093676
"643",2103,87380.6811491046
"644",2104,128633.978412982
"645",2105,107909.375340974
"646",2106,20085.3545365348
"647",2107,215384.005280346
"648",2108,123622.24731258
"649",2109,93418.0610442042
"650",2110,122991.389098476
"651",2111,NA
"652",2112,NA
"653",2113,111831.923947031
"654",2114,122073.548512459
"655",2115,156403.886054907
"656",2116,119471.2741934
"657",2117,144998.04336972
"658",2118,122822.803815006
"659",2119,111772.040714292
"660",2120,109830.673711982
"661",2121,NA
"662",2122,88908.9151153133
"663",2123,NA
"664",2124,196645.907680277
"665",2125,139100.674223295
"666",2126,148634.573663129
"667",2127,156061.03022366
"668",2128,141828.740501049
"669",2129,NA
"670",2130,133072.854828293
"671",2131,155607.433026508
"672",2132,NA
"673",2133,139527.531418946
"674",2134,134190.959817099
"675",2135,120844.025682702
"676",2136,-11199.7718892336
"677",2137,99249.0593277404
"678",2138,NA
"679",2139,157311.158085844
"680",2140,133269.440128719
"681",2141,NA
"682",2142,NA
"683",2143,NA
"684",2144,97389.2214028155
"685",2145,130567.502449758
"686",2146,195687.156584574
"687",2147,NA
"688",2148,172245.4438525
"689",2149,NA
"690",2150,235010.60677257
"691",2151,137977.644342592
"692",2152,146729.282266074
"693",2153,185625.527315934
"694",2154,83344.7304783892
"695",2155,154314.504530084
"696",2156,NA
"697",2157,251870.346839807
"698",2158,NA
"699",2159,223148.245701846
"700",2160,187116.624115074
"701",2161,260811.523552726
"702",2162,374746.218389298
"703",2163,328197.810491822
"704",2164,NA
"705",2165,NA
"706",2166,153401.548424405
"707",2167,NA
"708",2168,NA
"709",2169,202638.040222501
"710",2170,223596.088901398
"711",2171,NA
"712",2172,NA
"713",2173,196583.869365666
"714",2174,NA
"715",2175,NA
"716",2176,NA
"717",2177,239606.474066809
"718",2178,233038.756440169
"719",2179,NA
"720",2180,236405.448638956
"721",2181,197009.622733442
"722",2182,233377.303790738
"723",2183,192117.620652495
"724",2184,123918.744313289
"725",2185,127267.838822228
"726",2186,169159.764690779
"727",2187,NA
"728",2188,164961.086395475
"729",2189,NA
"730",2190,41490.4360019477
"731",2191,42766.9763038537
"732",2192,32917.8097686071
"733",2193,85516.2257674244
"734",2194,92043.9305275523
"735",2195,92279.0739377918
"736",2196,79019.512423716
"737",2197,88859.4610270838
"738",2198,190996.843929181
"739",2199,191526.872168014
"740",2200,152401.40373468
"741",2201,142469.36008554
"742",2202,211195.677853753
"743",2203,NA
"744",2204,NA
"745",2205,NA
"746",2206,146509.961274597
"747",2207,214110.902799555
"748",2208,262896.308728002
"749",2209,202804.977370041
"750",2210,135371.303900229
"751",2211,135301.605524941
"752",2212,117367.501022482
"753",2213,77487.9615962357
"754",2214,132174.75607308
"755",2215,97026.4201565484
"756",2216,143396.495389576
"757",2217,22511.6910456435
"758",2218,83263.9702475466
"759",2219,72187.8673416387
"760",2220,46219.3914303034
"761",2221,251743.382169043
"762",2222,238740.576978669
"763",2223,NA
"764",2224,NA
"765",2225,120891.769990136
"766",2226,185305.202840415
"767",2227,229164.257060392
"768",2228,280329.422302406
"769",2229,240983.318881358
"770",2230,143551.50305808
"771",2231,213492.782855127
"772",2232,199267.734665955
"773",2233,191452.507509986
"774",2234,255500.591716434
"775",2235,NA
"776",2236,261530.929487415
"777",2237,318678.98943053
"778",2238,245795.685784488
"779",2239,101404.804834992
"780",2240,168362.310699912
"781",2241,138048.963612379
"782",2242,NA
"783",2243,110730.016991877
"784",2244,81963.9889429509
"785",2245,81534.6616715584
"786",2246,NA
"787",2247,112851.65043639
"788",2248,118116.375492963
"789",2249,108253.469459229
"790",2250,131239.875781113
"791",2251,NA
"792",2252,207186.098690054
"793",2253,165986.576517564
"794",2254,NA
"795",2255,NA
"796",2256,191122.406842111
"797",2257,201511.246469765
"798",2258,NA
"799",2259,NA
"800",2260,166460.800288579
"801",2261,201966.151537509
"802",2262,214423.104658968
"803",2263,322598.739699135
"804",2264,394835.567908303
"805",2265,157796.653128593
"806",2266,262209.963055542
"807",2267,347515.949034818
"808",2268,364730.534113414
"809",2269,NA
"810",2270,211308.437570911
"811",2271,240776.751839654
"812",2272,251474.347051294
"813",2273,179514.844696287
"814",2274,205613.117202255
"815",2275,175949.375624343
"816",2276,193459.469375098
"817",2277,205829.736495487
"818",2278,172811.417201375
"819",2279,93337.9793708946
"820",2280,NA
"821",2281,162603.528986205
"822",2282,184032.979099516
"823",2283,124756.860597832
"824",2284,103823.904498054
"825",2285,151823.089963609
"826",2286,117016.734533054
"827",2287,319414.260165653
"828",2288,264125.397187686
"829",2289,317918.632252161
"830",2290,362010.111776655
"831",2291,301547.674581751
"832",2292,378945.218430588
"833",2293,375783.428932821
"834",2294,330351.869954492
"835",2295,415228.332610781
"836",2296,247162.040100258
"837",2297,297271.404139272
"838",2298,299366.33799278
"839",2299,324276.563648006
"840",2300,308200.98524343
"841",2301,NA
"842",2302,261191.048774179
"843",2303,255361.059551661
"844",2304,246323.152559961
"845",2305,191645.189198102
"846",2306,193690.774094459
"847",2307,198864.925165387
"848",2308,223489.792764233
"849",2309,273410.747275237
"850",2310,209923.408818305
"851",2311,218412.933742059
"852",2312,NA
"853",2313,176049.907849871
"854",2314,191218.708596155
"855",2315,179278.271879219
"856",2316,211253.914977416
"857",2317,193313.717939478
"858",2318,170155.344963781
"859",2319,192890.518946192
"860",2320,192480.806367907
"861",2321,NA
"862",2322,202940.555697118
"863",2323,197390.924471302
"864",2324,203976.286432772
"865",2325,208147.562443367
"866",2326,NA
"867",2327,211642.369067514
"868",2328,NA
"869",2329,202014.618676032
"870",2330,193368.139118335
"871",2331,323339.24216841
"872",2332,360063.383201579
"873",2333,313665.983033097
"874",2334,259911.400837304
"875",2335,275837.144868361
"876",2336,310658.305033777
"877",2337,192798.166443966
"878",2338,274998.046106433
"879",2339,240715.364201811
"880",2340,376912.073657034
"881",2341,NA
"882",2342,251118.143552883
"883",2343,234990.618425577
"884",2344,239077.349431244
"885",2345,247228.861891877
"886",2346,209881.503087031
"887",2347,189712.76906087
"888",2348,239187.962463018
"889",2349,168970.167035659
"890",2350,NA
"891",2351,236278.798348602
"892",2352,264698.910058155
"893",2353,254489.727381459
"894",2354,116109.001216426
"895",2355,132192.096504626
"896",2356,157690.269503913
"897",2357,208404.881138962
"898",2358,NA
"899",2359,124889.389672261
"900",2360,115014.100339309
"901",2361,146015.027992072
"902",2362,NA
"903",2363,152718.362926915
"904",2364,196906.631070901
"905",2365,228886.024749269
"906",2366,192112.149805191
"907",2367,219000.175707367
"908",2368,201382.516695071
"909",2369,NA
"910",2370,177493.770835519
"911",2371,151408.678724621
"912",2372,186251.984212881
"913",2373,NA
"914",2374,291335.57035523
"915",2375,236670.701692537
"916",2376,309310.637097011
"917",2377,322391.616861322
"918",2378,166161.39421945
"919",2379,247056.899052783
"920",2380,NA
"921",2381,183519.643669494
"922",2382,239693.087342007
"923",2383,226439.00627124
"924",2384,262000.042873913
"925",2385,184504.17843134
"926",2386,141838.080882626
"927",2387,120467.860990368
"928",2388,NA
"929",2389,135102.376986102
"930",2390,NA
"931",2391,135597.318034472
"932",2392,96498.0580566321
"933",2393,193720.622069586
"934",2394,137843.176050543
"935",2395,212475.699349579
"936",2396,NA
"937",2397,NA
"938",2398,127716.801697768
"939",2399,8975.36078807625
"940",2400,19983.268005733
"941",2401,113098.148214654
"942",2402,146548.545967193
"943",2403,132013.435263949
"944",2404,NA
"945",2405,170416.855778432
"946",2406,142173.620166564
"947",2407,122492.632922909
"948",2408,154062.8782185
"949",2409,109047.123320748
"950",2410,203403.069884256
"951",2411,111909.96669218
"952",2412,147572.557550743
"953",2413,112799.155193017
"954",2414,133984.296096587
"955",2415,117560.702785302
"956",2416,146919.283590784
"957",2417,127346.16264342
"958",2418,116512.842192474
"959",2419,94678.3058155114
"960",2420,112994.200479998
"961",2421,118933.428171067
"962",2422,NA
"963",2423,87351.9019122309
"964",2424,NA
"965",2425,234774.492375922
"966",2426,153109.942194353
"967",2427,96083.3036378776
"968",2428,187305.995417947
"969",2429,100008.480526717
"970",2430,139479.282382865
"971",2431,102192.579233128
"972",2432,NA
"973",2433,132571.417641824
"974",2434,126083.932556889
"975",2435,143976.155235092
"976",2436,102349.57441387
"977",2437,96892.6371714693
"978",2438,101925.577913111
"979",2439,116337.228264002
"980",2440,139787.298211235
"981",2441,104647.125716306
"982",2442,92663.0941113027
"983",2443,148741.5125297
"984",2444,126220.266930071
"985",2445,64798.7678804447
"986",2446,123971.620678989
"987",2447,NA
"988",2448,143809.223087424
"989",2449,118165.64183888
"990",2450,172510.201286918
"991",2451,108795.781528667
"992",2452,225241.579430761
"993",2453,86461.7861871507
"994",2454,124351.787911436
"995",2455,141819.164788575
"996",2456,134238.142981531
"997",2457,116678.192095243
"998",2458,124430.634386145
"999",2459,95677.8984631774
"1000",2460,NA
"1001",2461,120371.086991812
"1002",2462,119670.217646976
"1003",2463,141099.391674963
"1004",2464,176512.228850841
"1005",2465,149047.20518211
"1006",2466,107339.169187009
"1007",2467,NA
"1008",2468,86862.4626586035
"1009",2469,81141.8665795687
"1010",2470,210104.198717959
"1011",2471,221880.675955099
"1012",2472,184030.659642404
"1013",2473,97503.0340957112
"1014",2474,60222.9924009656
"1015",2475,247694.060144691
"1016",2476,87595.5969924477
"1017",2477,84787.8485258633
"1018",2478,162473.179691179
"1019",2479,98580.2549417093
"1020",2480,132246.102200488
"1021",2481,NA
"1022",2482,114255.1501097
"1023",2483,90416.2187453523
"1024",2484,NA
"1025",2485,NA
"1026",2486,133283.182400685
"1027",2487,217359.699007735
"1028",2488,179673.528988686
"1029",2489,160379.307527072
"1030",2490,140857.526665222
"1031",2491,NA
"1032",2492,NA
"1033",2493,NA
"1034",2494,NA
"1035",2495,87609.9316342631
"1036",2496,245487.531145804
"1037",2497,156361.446626295
"1038",2498,92824.5170048185
"1039",2499,NA
"1040",2500,111027.703521452
"1041",2501,128912.46124113
"1042",2502,138962.272199728
"1043",2503,76771.1526745757
"1044",2504,158997.554133232
"1045",2505,234186.602483993
"1046",2506,267329.845638023
"1047",2507,281120.078496915
"1048",2508,268215.719624752
"1049",2509,235079.641286961
"1050",2510,234261.786473167
"1051",2511,196920.770938493
"1052",2512,208878.598158912
"1053",2513,NA
"1054",2514,278346.779600491
"1055",2515,NA
"1056",2516,182255.089429619
"1057",2517,132957.5979659
"1058",2518,138679.648822183
"1059",2519,224230.93029943
"1060",2520,236861.57005246
"1061",2521,200421.859890572
"1062",2522,NA
"1063",2523,114385.914553418
"1064",2524,131537.685616162
"1065",2525,140606.129483571
"1066",2526,125450.843340272
"1067",2527,102472.85584698
"1068",2528,116945.272405394
"1069",2529,126435.431203538
"1070",2530,116646.686787712
"1071",2531,NA
"1072",2532,233612.149767245
"1073",2533,216862.776145384
"1074",2534,253180.292884083
"1075",2535,NA
"1076",2536,NA
"1077",2537,256056.09623641
"1078",2538,190868.994506274
"1079",2539,208428.772983822
"1080",2540,174793.271496864
"1081",2541,197854.343203504
"1082",2542,150389.517867299
"1083",2543,119498.864008161
"1084",2544,108158.146752843
"1085",2545,147802.094320085
"1086",2546,158264.063399022
"1087",2547,162993.469829471
"1088",2548,NA
"1089",2549,160607.251587058
"1090",2550,646110.87071044
"1091",2551,142579.61362506
"1092",2552,117515.868681546
"1093",2553,33130.3761253146
"1094",2554,61014.0033607381
"1095",2555,124783.250000972
"1096",2556,73940.4172140109
"1097",2557,103366.367591785
"1098",2558,140414.270476945
"1099",2559,109456.990665428
"1100",2560,159113.304231399
"1101",2561,154233.432060813
"1102",2562,137475.193439729
"1103",2563,136281.657241319
"1104",2564,200991.03205263
"1105",2565,154698.599515282
"1106",2566,104894.241982483
"1107",2567,101667.455172988
"1108",2568,NA
"1109",2569,NA
"1110",2570,134851.579589388
"1111",2571,NA
"1112",2572,192351.231921111
"1113",2573,NA
"1114",2574,286580.287523051
